id,age,province,marital_status,employment_income,num_t4_slips,self_employed,business_structure,industry,business_revenue,years_in_business,gst_registered,investment_income,num_t5_slips,pension_income,num_t4a_slips,rrsp_withdrawal,student_status,tuition_paid,has_children,num_dependents,residency_status,arrival_year,ei_received,social_assistance,disability_benefit,rent_paid,property_tax,major_life_event,income_type_count,hours_worked_per_week,owns_home,moved_province_this_year,has_capital_gains,num_business_employees,recommended_form
1167,39,,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,0,0,none,0,0,yes,no,no,0,NR4
1168,31,MB,married,2221,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,1,13,no,yes,no,0,T1
1169,76,ON,single,23925,0,no,none,,0,0,no,0,0,24807,2,0,no,0,no,0,resident,,no,no,no,0,0,none,2,22,no,no,no,0,T4RIF
1170,66,ON,common_law,133212,0,no,none,,0,0,no,13132,2,18328,1,0,no,0,yes,2,resident,,no,no,no,4321,0,new_child,3,59,yes,no,no,0,T4RIF
1171,32,AB,single,102447,0,yes,sole_prop,marketing,73712,1,yes,1229,2,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,3,28,no,no,yes,43,T2125
1172,79,,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,non_resident,,no,no,no,0,0,job_change,0,0,yes,no,no,0,NR4
1173,66,MB,single,13277,2,no,none,,0,0,no,0,0,26811,0,0,no,0,no,0,resident,,no,no,no,16504,0,none,2,49,yes,no,no,0,T4RIF
1174,33,BC,married,110716,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,new_child,1,50,no,no,yes,0,T1
1175,77,NS,single,98392,2,no,none,,0,0,no,0,0,8072,2,0,no,0,no,0,resident,,no,no,no,0,0,married,2,35,yes,no,yes,0,T4RIF
1176,36,BC,single,71096,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,13082,0,none,1,52,no,no,no,0,T1
1177,84,SK,common_law,48373,2,no,none,,0,0,no,0,0,19295,1,0,no,0,no,0,resident,,no,no,no,0,0,none,2,29,no,no,no,0,T4RIF
1178,34,SK,single,32291,1,no,none,,0,0,no,6752,0,0,0,0,no,0,no,0,resident,,no,no,no,23666,4069,none,2,55,yes,no,yes,0,T1
1179,52,ON,single,125593,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,18228,0,none,1,20,no,no,yes,0,T1
1180,53,AB,common_law,138800,2,no,corporation,marketing,837270,5,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,41,yes,no,no,16,T2
1181,42,QC,common_law,122347,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,resident,,no,no,no,21550,0,none,1,47,no,no,no,0,RC66
1182,21,NS,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2024,no,no,no,21614,0,none,0,0,no,no,no,0,RC151
1183,36,,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,0,0,none,0,0,yes,no,yes,0,NR4
1184,62,NS,common_law,29101,2,no,none,,0,0,no,0,0,10281,2,0,no,0,yes,2,resident,,no,no,no,23838,0,none,2,50,yes,no,no,0,T4RIF
1185,52,QC,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2022,no,no,no,0,0,moved_province,0,0,no,yes,no,0,RC151
1186,78,MB,single,118214,3,no,none,,0,0,no,1652,0,9476,2,0,no,0,no,0,resident,,no,no,no,8453,0,none,3,32,no,no,no,0,T4RIF
1187,74,AB,single,127005,0,yes,sole_prop,software,186420,6,yes,0,0,13562,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,3,22,no,yes,no,34,T2125
1188,76,ON,married,1585,0,no,none,,0,0,no,0,0,9033,2,0,no,0,no,0,resident,,no,no,no,11636,1930,none,2,15,yes,no,no,0,T4RIF
1189,63,ON,married,48203,0,no,none,,0,0,no,6494,0,8190,0,0,no,0,yes,1,resident,,yes,no,no,0,0,job_change,3,21,yes,no,no,0,T4RIF
1190,60,QC,single,135186,2,no,none,,0,0,no,0,0,21245,2,0,no,0,yes,1,resident,,no,no,no,0,0,none,2,34,yes,no,yes,0,T4RIF
1191,67,MB,single,57110,1,no,none,,0,0,no,0,0,29184,0,0,no,0,no,0,resident,,no,no,no,12285,0,new_child,2,44,yes,no,no,0,T4RIF
1192,61,NS,married,117993,1,no,none,,0,0,no,0,0,37691,2,0,no,0,yes,1,resident,,no,no,no,0,0,none,2,51,no,no,no,0,T4RIF
1193,63,ON,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2024,yes,no,no,14573,0,none,0,0,no,no,no,0,RC151
1194,62,AB,single,54617,3,no,none,,0,0,no,0,0,11973,0,0,no,0,no,0,resident,,yes,no,no,0,0,moved_province,2,11,yes,yes,yes,0,T4RIF
1195,76,SK,single,92080,3,no,corporation,software,686637,8,no,1196,1,23398,2,0,no,0,no,0,resident,,no,no,no,21988,0,new_child,3,51,no,no,no,37,T2
1196,71,NS,married,71020,1,no,none,,0,0,no,0,0,32996,2,0,no,0,no,0,resident,,no,no,no,0,0,job_change,2,49,no,no,no,0,T4RIF
1197,30,AB,single,118755,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,yes,no,16042,0,none,1,46,yes,no,yes,0,T1
1198,31,AB,married,116089,2,yes,sole_prop,construction,65275,10,yes,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,39,yes,no,no,2,T2125
1199,74,ON,single,110128,1,no,none,,0,0,no,0,0,3954,0,0,no,0,no,0,resident,,no,no,no,16660,0,none,2,12,yes,no,no,0,T4RIF
1200,84,ON,single,137045,2,no,none,,0,0,no,0,0,36042,1,0,no,0,no,0,resident,,no,no,no,0,0,none,2,58,no,no,yes,0,T4RIF
1201,25,ON,single,108069,2,no,none,,0,0,no,9543,1,0,0,0,no,0,yes,1,resident,,no,no,no,18530,2926,none,2,49,no,no,yes,0,RC66
1202,58,QC,common_law,45024,0,yes,sole_prop,manufacturing,190893,3,no,13044,2,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,3,18,yes,yes,no,23,T2125
1203,84,NS,single,25765,1,no,none,,0,0,no,7845,1,24072,2,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,3,38,yes,yes,no,0,T4RIF
1204,60,AB,single,46905,0,no,none,,0,0,no,0,0,23661,2,0,no,0,no,0,resident,,no,yes,no,0,0,none,2,15,no,no,no,0,T4RIF
1205,28,MB,married,8505,2,yes,sole_prop,finance,198590,12,yes,4724,1,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,married,3,22,no,no,yes,26,T2125
1206,82,AB,married,73210,3,no,none,,0,0,no,0,0,26173,2,0,no,0,no,0,resident,,no,no,no,11448,0,married,2,17,yes,no,no,0,T4RIF
1207,34,,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,18057,6019,none,0,0,no,no,no,0,NR4
1208,57,BC,common_law,146517,2,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,resident,,no,no,no,0,0,new_child,1,31,no,no,yes,0,RC66
1209,49,NS,single,72435,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,none,1,21,yes,no,no,0,T1
1210,24,AB,single,82614,3,no,none,,0,0,no,7737,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,2,53,no,yes,no,0,T1
1211,18,QC,single,62496,2,no,none,,0,0,no,0,0,0,0,0,yes,14047,no,0,resident,,no,no,no,10148,0,moved_province,1,20,no,yes,no,0,T2202
1212,44,ON,single,28147,2,no,none,,0,0,no,1360,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,14,no,no,no,0,T1
1213,48,NS,single,100029,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,13747,0,married,1,32,yes,no,yes,0,T1
1214,22,BC,single,106243,1,yes,sole_prop,carpentry,150343,7,no,14765,1,0,0,0,no,0,no,0,resident,,no,no,no,0,3183,none,3,14,no,no,no,20,T2125
1215,78,BC,common_law,127652,2,no,none,,0,0,no,0,0,10797,2,0,no,0,yes,1,resident,,no,no,no,0,0,married,2,33,no,no,no,0,T4RIF
1216,61,AB,single,92139,3,yes,sole_prop,manufacturing,116930,6,yes,0,0,20688,0,0,no,0,no,0,resident,,no,no,no,11825,0,new_child,3,16,no,no,no,40,T2125
1217,34,SK,married,29097,2,no,corporation,design,333500,8,yes,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,job_change,1,24,yes,no,no,14,T2
1218,31,AB,married,82373,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,1,39,no,yes,yes,0,T1
1219,67,ON,married,91568,2,no,none,,0,0,no,0,0,37930,2,0,no,0,yes,1,resident,,no,no,no,0,0,none,2,43,yes,no,yes,0,T4RIF
1220,57,BC,married,58171,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,job_change,1,19,yes,no,no,0,T1
1221,83,QC,married,132817,0,no,none,,0,0,no,0,0,22012,1,10580,no,0,no,0,resident,,no,no,no,11504,0,new_child,3,26,no,no,no,0,T4RIF
1222,81,,married,0,0,no,corporation,marketing,617447,10,no,13269,0,0,0,0,no,0,no,0,non_resident,,yes,no,no,18134,0,job_change,1,0,yes,no,yes,35,NR4
1223,81,,common_law,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,0,4421,married,0,0,no,no,no,0,NR4
1224,76,QC,single,90083,2,no,none,,0,0,no,0,0,29289,2,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,2,42,yes,yes,no,0,T4RIF
1225,22,,common_law,0,0,no,none,,0,0,no,0,0,0,0,0,yes,13622,no,0,non_resident,,no,no,no,23284,0,none,0,0,no,no,yes,0,NR4
1226,29,MB,married,0,0,no,corporation,software,337173,13,no,6180,2,0,0,0,no,0,no,0,newcomer,2023,no,no,no,19508,6338,none,1,0,yes,no,no,18,RC151
1227,29,BC,common_law,35902,3,yes,sole_prop,landscaping,196638,11,no,0,0,0,0,0,yes,4343,no,0,resident,,no,no,no,13112,0,none,2,26,no,no,no,33,T2125
1228,48,ON,married,42280,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,new_child,1,34,yes,no,yes,0,T1
1229,77,MB,common_law,94564,0,no,none,,0,0,no,1525,2,39918,0,0,no,0,no,0,resident,,no,no,no,9247,0,none,3,54,no,no,no,0,T4RIF
1230,28,,married,0,0,no,none,,0,0,no,2389,0,0,0,0,yes,3552,no,0,non_resident,,no,no,no,0,0,none,1,0,no,no,no,0,NR4
1231,54,SK,single,25319,2,no,none,,0,0,no,5068,1,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,47,no,no,no,0,T1
1232,38,AB,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2022,no,no,no,14149,0,job_change,0,0,no,no,no,0,RC151
1233,49,BC,single,130551,1,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,yes,no,no,0,4923,none,1,30,no,no,no,0,RC66
1234,70,SK,married,57603,2,no,none,,0,0,no,0,0,32209,1,0,no,0,no,0,resident,,no,no,no,0,0,none,2,19,yes,no,no,0,T4RIF
1235,61,SK,single,18156,0,no,none,,0,0,no,0,0,6725,0,0,no,0,no,0,resident,,no,no,no,11199,5480,none,2,37,no,no,no,0,T4RIF
1236,28,ON,common_law,47156,2,no,none,,0,0,no,9671,1,0,0,0,yes,2463,no,0,resident,,no,no,no,0,0,none,2,10,yes,no,no,0,T2202
1237,79,AB,single,65322,3,no,none,,0,0,no,0,0,39364,1,0,no,0,no,0,resident,,yes,no,no,0,5085,married,2,23,no,no,no,0,T4RIF
1238,56,ON,married,100840,3,yes,sole_prop,finance,233402,11,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,4762,0,none,2,26,yes,no,no,7,T2125
1239,22,AB,single,137125,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,16798,0,none,1,42,yes,no,no,0,T1
1240,54,QC,single,39887,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,46,no,no,yes,0,T1
1241,40,,single,0,0,no,none,,0,0,no,4460,2,0,0,0,no,0,no,0,non_resident,,no,no,yes,22418,0,none,1,0,no,no,yes,0,NR4
1242,28,ON,single,137702,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,7397,0,none,1,47,no,no,yes,0,T1
1243,75,QC,single,52744,3,no,none,,0,0,no,0,0,12445,2,0,no,0,no,0,resident,,no,no,no,7451,0,new_child,2,48,yes,no,no,0,T4RIF
1244,65,BC,common_law,84647,1,yes,sole_prop,marketing,57006,1,no,2977,2,14484,0,0,no,0,no,0,resident,,no,no,no,0,0,new_child,4,45,yes,no,no,14,T2125
1245,61,,single,0,0,no,none,,0,0,no,2847,2,0,0,0,no,0,no,0,non_resident,,no,no,no,11418,0,married,1,0,no,no,no,0,NR4
1246,65,NS,common_law,118116,1,no,none,,0,0,no,3907,1,13353,0,490,no,0,no,0,resident,,no,no,no,5650,0,moved_province,4,26,no,yes,no,0,T4RIF
1247,34,MB,single,96939,2,no,none,,0,0,no,6863,1,0,0,0,no,0,yes,1,resident,,no,no,no,0,0,none,2,26,no,no,no,0,RC66
1248,40,MB,single,116416,1,no,none,,0,0,no,1713,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,11,yes,no,no,0,T1
1249,18,SK,single,127948,3,yes,sole_prop,finance,126099,14,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,job_change,2,32,no,no,no,38,T2125
1250,21,QC,single,107643,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,3508,married,1,37,no,no,no,0,T1
1251,68,SK,single,32135,1,no,none,,0,0,no,7775,2,10707,0,0,no,0,yes,2,resident,,no,no,no,0,0,none,3,19,no,no,no,0,T4RIF
1252,52,AB,single,42673,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,13927,0,job_change,1,21,no,no,no,0,T1
1253,24,AB,married,0,0,no,none,,0,0,no,11352,2,0,0,0,yes,6379,no,0,newcomer,2024,no,no,no,0,0,none,1,0,no,no,no,0,RC151
1254,55,QC,common_law,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2023,no,no,no,0,0,none,0,0,no,no,yes,0,RC151
1255,53,SK,single,44667,0,no,none,,0,0,no,535,0,0,0,0,no,0,no,0,resident,,no,yes,no,0,0,moved_province,2,12,no,yes,no,0,T1
1256,58,MB,married,0,0,no,none,,0,0,no,2134,1,0,0,4292,no,0,no,0,newcomer,2024,no,no,no,15490,0,moved_province,2,0,no,yes,no,0,RC151
1257,69,NS,married,85383,1,no,none,,0,0,no,0,0,10362,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,36,no,no,no,0,T4RIF
1258,22,MB,single,148822,1,no,none,,0,0,no,0,0,0,0,0,yes,1303,no,0,resident,,no,no,no,19579,0,none,1,19,yes,no,no,0,T2202
1259,37,BC,common_law,57868,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,1,53,yes,yes,no,0,T1
1260,55,,married,0,0,no,none,,0,0,no,2583,0,0,0,0,no,0,no,0,non_resident,,no,no,no,22274,0,job_change,1,0,no,no,no,0,NR4
1261,41,QC,single,54118,1,no,none,,0,0,no,8366,2,0,0,0,no,0,no,0,resident,,no,no,no,0,0,job_change,2,29,yes,no,no,0,T1
1262,38,SK,married,83060,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,none,1,54,no,no,no,0,T1
1263,69,AB,common_law,128268,3,no,none,,0,0,no,7618,0,23927,0,0,no,0,no,0,resident,,no,no,no,0,0,job_change,3,51,yes,no,no,0,T4RIF
1264,26,NS,married,80227,0,no,corporation,marketing,254558,6,yes,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,20,no,no,no,39,T2
1265,38,SK,married,24190,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,none,1,57,yes,no,no,0,T1
1266,33,NS,common_law,12571,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,1,22,no,yes,yes,0,T1
1267,22,QC,single,141617,1,no,none,,0,0,no,0,0,0,0,0,yes,5602,no,0,resident,,no,no,no,20998,0,none,1,38,no,no,no,0,T2202
1268,23,SK,married,31785,1,no,none,,0,0,no,0,0,0,0,0,yes,4679,no,0,resident,,no,no,no,0,0,none,1,27,no,no,no,0,T2202
1269,49,,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,0,0,none,0,0,no,no,no,0,NR4
1270,56,QC,married,124157,3,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,resident,,no,no,no,0,0,job_change,1,52,no,no,no,0,RC66
1271,83,AB,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2022,no,no,no,0,0,married,0,0,yes,no,no,0,RC151
1272,70,ON,single,107752,3,no,none,,0,0,no,6813,0,33678,2,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,3,33,yes,yes,no,0,T4RIF
1273,28,MB,single,34328,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,5931,moved_province,1,16,yes,yes,no,0,T1
1274,35,NS,married,89616,1,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,resident,,yes,yes,no,0,0,new_child,1,52,no,no,no,0,RC66
1275,22,QC,single,33532,2,no,corporation,design,816753,1,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,35,yes,no,no,44,T2
1276,27,ON,married,34842,2,no,none,,0,0,no,10497,0,0,0,0,no,0,no,0,resident,,no,no,no,5854,0,none,2,11,yes,no,yes,0,T1
1277,83,,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,22656,5341,none,0,0,no,no,no,0,NR4
1278,68,AB,common_law,117974,1,no,none,,0,0,no,1882,1,23258,2,0,no,0,no,0,resident,,no,no,no,21931,0,none,3,43,yes,no,no,0,T4RIF
1279,67,MB,married,107369,1,no,none,,0,0,no,7531,1,6911,0,0,no,0,no,0,resident,,no,no,no,8852,0,job_change,3,36,no,no,no,0,T4RIF
1280,63,AB,single,137159,3,no,none,,0,0,no,11614,2,26235,0,0,no,0,no,0,resident,,no,no,no,8562,0,none,3,51,no,no,no,0,T4RIF
1281,45,SK,single,14962,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,married,1,39,no,no,no,0,T1
1282,45,AB,married,112840,2,no,none,,0,0,no,0,0,0,0,3623,no,0,yes,2,resident,,no,no,no,0,0,job_change,2,32,yes,no,yes,0,RC66
1283,44,AB,common_law,18444,2,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,18173,1190,married,1,22,yes,no,no,0,RC66
1284,62,SK,single,127974,3,yes,sole_prop,retail,156567,3,yes,3247,0,25474,0,0,no,0,no,0,resident,,no,no,no,0,0,none,4,44,yes,no,no,25,T2125
1285,77,AB,single,138609,1,no,none,,0,0,no,4802,0,3525,1,13023,no,0,no,0,resident,,no,no,no,0,0,none,4,28,yes,no,no,0,T4RIF
1286,20,NS,single,142029,2,no,none,,0,0,no,2192,0,0,0,0,no,0,no,0,resident,,no,no,yes,0,0,none,2,39,yes,no,yes,0,T1
1287,70,MB,single,35689,2,no,none,,0,0,no,0,0,8502,2,0,no,0,no,0,resident,,no,no,no,9220,0,married,2,35,no,no,no,0,T4RIF
1288,78,QC,married,104034,0,no,corporation,landscaping,871113,2,no,0,0,35549,1,0,no,0,no,0,resident,,no,no,yes,0,0,none,2,31,no,no,no,18,T2
1289,41,AB,common_law,56373,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,job_change,1,43,no,no,yes,0,T1
1290,42,NS,single,13496,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,2212,none,1,35,yes,no,yes,0,T1
1291,52,SK,married,111291,1,no,corporation,carpentry,633404,11,yes,6741,1,0,0,0,no,0,no,0,resident,,no,no,no,0,2588,moved_province,2,48,yes,yes,no,0,T2
1292,26,BC,single,36539,1,no,none,,0,0,no,0,0,0,0,13518,no,0,no,0,resident,,no,no,no,22356,0,married,2,39,no,no,yes,0,T1
1293,29,SK,married,75171,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,3434,married,1,41,no,no,no,0,T1
1294,43,QC,single,36692,0,no,none,,0,0,no,2193,2,0,0,0,no,0,yes,1,resident,,no,no,no,0,0,none,2,28,no,no,yes,0,RC66
1295,77,QC,married,109865,0,no,none,,0,0,no,0,0,27856,2,0,no,0,no,0,resident,,no,no,no,9523,0,none,2,46,yes,no,no,0,T4RIF
1296,51,AB,single,0,0,no,none,,0,0,no,4789,0,0,0,7232,no,0,no,0,newcomer,2024,yes,no,no,20656,0,moved_province,2,0,yes,yes,no,0,RC151
1297,34,SK,married,31915,2,yes,sole_prop,retail,115433,12,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,2,32,no,yes,yes,1,T2125
1298,40,NS,married,132309,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,12509,0,none,1,36,no,no,no,0,T1
1299,74,MB,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2023,no,no,no,6701,3864,none,0,0,no,no,no,0,RC151
1300,49,,common_law,0,0,no,none,,0,0,no,7092,0,0,0,0,no,0,no,0,non_resident,,no,no,no,0,6974,moved_province,1,0,no,yes,no,0,NR4
1301,25,AB,single,60787,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,41,yes,no,no,0,T1
1302,65,SK,married,11430,1,no,none,,0,0,no,9169,0,7578,0,0,no,0,no,0,resident,,no,no,no,22302,0,none,3,24,yes,no,no,0,T4RIF
1303,65,NS,married,119471,2,no,none,,0,0,no,2363,2,134,1,0,no,0,no,0,resident,,no,no,no,0,0,none,3,26,no,no,no,0,T4RIF
1304,32,ON,single,124359,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,21744,0,moved_province,1,47,yes,yes,no,0,T1
1305,54,QC,single,74011,1,no,none,,0,0,no,5363,2,0,0,0,no,0,yes,1,resident,,no,no,no,0,4390,none,2,27,yes,no,no,0,RC66
1306,22,ON,single,118915,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,56,yes,no,no,0,T1
1307,66,QC,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2022,no,no,no,7044,0,new_child,0,0,yes,no,no,0,RC151
1308,40,BC,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2024,no,no,no,13222,0,none,0,0,no,no,yes,0,RC151
1309,27,BC,married,79529,2,no,none,,0,0,no,0,0,0,0,0,yes,14024,no,0,resident,,no,no,no,0,0,job_change,1,14,no,no,yes,0,T2202
1310,52,ON,common_law,97491,1,no,corporation,design,25041,7,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,7403,0,moved_province,1,49,no,yes,no,4,T2
1311,51,NS,married,9029,0,no,none,,0,0,no,10394,2,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,43,yes,no,no,0,T1
1312,49,SK,married,106331,1,no,none,,0,0,no,2792,0,0,0,0,no,0,yes,1,resident,,no,no,no,0,1618,moved_province,2,33,yes,yes,no,0,RC66
1313,46,ON,single,7235,2,no,none,,0,0,no,8160,1,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,47,no,no,yes,0,T1
1314,58,AB,single,60722,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,23729,0,none,1,33,yes,no,no,0,T1
1315,26,QC,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2023,yes,no,no,16962,1556,none,0,0,yes,no,no,0,RC151
1316,41,MB,married,111335,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,resident,,yes,no,no,5387,0,married,1,18,no,no,yes,0,RC66
1317,22,AB,single,99760,3,no,none,,0,0,no,0,0,0,0,0,yes,11973,no,0,resident,,no,no,no,0,0,none,1,17,no,no,no,0,T2202
1318,44,AB,single,108893,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,yes,0,3924,new_child,1,40,yes,no,no,0,T1
1319,75,NS,single,45876,1,no,none,,0,0,no,0,0,29836,0,0,no,0,no,0,resident,,no,no,no,21196,0,moved_province,2,42,yes,yes,no,0,T4RIF
1320,49,MB,married,67763,3,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,12670,4062,none,1,14,yes,no,no,0,RC66
1321,37,ON,single,11447,0,no,none,,0,0,no,1429,2,0,0,0,no,0,no,0,resident,,no,no,no,0,0,new_child,2,50,yes,no,no,0,T1
1322,51,BC,single,138516,1,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,6621,0,new_child,1,41,no,no,no,0,RC66
1323,39,NS,single,19318,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,15180,0,married,1,51,no,no,no,0,T1
1324,18,SK,single,146416,1,no,corporation,carpentry,944496,3,no,0,0,0,0,0,no,0,no,0,resident,,no,yes,no,0,0,new_child,1,37,no,no,no,28,T2
1325,35,NS,married,131057,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,yes,no,0,0,none,1,20,no,no,no,0,T1
1326,74,AB,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2024,no,no,no,0,3711,married,0,0,yes,no,no,0,RC151
1327,56,ON,single,103721,1,no,none,,0,0,no,8219,2,0,0,0,no,0,no,0,resident,,no,no,no,0,1100,none,2,32,no,no,no,0,T1
1328,49,QC,single,136335,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,1083,moved_province,1,40,yes,yes,yes,0,T1
1329,31,ON,single,19882,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,none,1,56,yes,no,yes,0,T1
1330,20,NS,single,72250,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,26,yes,no,no,0,T1
1331,62,BC,single,51042,0,no,none,,0,0,no,1806,0,24871,2,0,no,0,no,0,resident,,no,no,no,4792,0,none,3,47,yes,no,no,0,T4RIF
1332,32,BC,single,31764,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,14480,0,none,1,20,yes,no,no,0,T1
1333,51,ON,married,57115,1,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,yes,0,0,none,1,22,no,no,no,0,RC66
1334,36,AB,married,118540,2,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,resident,,no,no,no,0,0,none,1,45,no,no,no,0,RC66
1335,63,NS,single,78288,1,no,none,,0,0,no,0,0,27644,1,2577,no,0,no,0,resident,,yes,no,no,0,0,none,3,30,no,no,no,0,T4RIF
1336,46,NS,married,42717,3,no,none,,0,0,no,5982,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,27,yes,no,yes,0,T1
