id,age,province,marital_status,residency_status,arrival_year,employment_income,num_t4_slips,work_from_home,hours_worked_per_week,self_employed,business_structure,industry,business_revenue,years_in_business,gst_registered,num_business_employees,investment_income,num_t5_slips,has_capital_gains,foreign_assets,trust_income,rental_income,pension_income,num_t4a_slips,rrsp_withdrawal,student_status,tuition_paid,has_children,num_dependents,ei_received,social_assistance,disability_benefit,owns_home,rent_paid,property_tax,property_sold,major_life_event,moved_province_this_year,income_type_count,tfsa_excess,recommended_forms,num_forms_required
2656,45,NB,single,resident,,99922,2,no,60,yes,sole_prop,design,46901,8,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,9829,no,retired,no,2,no,"T1,T2125",2
2657,71,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
2658,33,NB,married,resident,,156699,1,yes,40,yes,sole_prop,consulting,21776,4,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,no,18184,0,no,moved_province,yes,2,no,"T2200,T1,T2125",3
2659,64,AB,common_law,resident,,122894,1,yes,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,24001,no,0,yes,2,no,no,no,no,28545,0,no,married,no,1,no,"T4RSP,RC66,RC62,T2200,T1",5
2660,54,ON,married,resident,,25438,1,no,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,10624,no,moved_province,yes,1,no,"RC66,T1,ON479",3
2661,27,NS,married,resident,,21056,1,no,45,yes,corporation,construction,206592,20,yes,5,0,0,no,0,0,0,0,0,0,yes,9631,no,0,no,no,no,no,15611,0,no,none,no,2,no,"T2,GST34,T2125,SCH11,T2202,T1213,T1",7
2662,79,SK,single,resident,,5584,1,yes,20,no,none,,0,0,no,0,0,0,no,446874,0,0,54744,1,36068,no,0,no,0,no,no,no,no,19400,0,no,retired,no,2,no,"T4RSP,T1135,T4RIF,T2200,T1",5
2663,78,ON,single,resident,,0,0,no,0,yes,sole_prop,healthcare,34816,20,yes,0,0,0,no,225401,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,3046,no,married,no,1,no,"RC66,ON479,T1135,GST34,T2125,RC62,T1",7
2664,23,ON,divorced,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,29910,0,no,none,no,0,no,"T1,ON479,RC151,T1135",4
2665,72,NB,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,10835,0,no,none,no,0,no,"T1,RC151,T1135",3
2666,83,NB,married,resident,,0,0,no,0,yes,corporation,healthcare,440409,3,no,0,0,0,no,0,0,49196,13264,2,8724,no,0,no,0,no,no,no,no,15944,0,no,moved_province,yes,3,no,"T4RSP,T776,T2,GST34,T2125,T4RIF,T1213,T1032,T1",9
2667,62,ON,single,resident,,15331,2,yes,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,10900,no,none,no,1,no,"T2200,T1,ON479",3
2668,70,NL,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,11714,1,no,0,0,37830,0,0,0,no,0,yes,1,no,no,no,no,21972,0,no,retired,no,2,no,"RC66,T776,T1,T5",4
2669,60,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,new_child,no,0,no,NR4,1
2670,73,QC,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,42240,1,0,no,0,no,0,no,no,no,yes,0,2385,no,moved_province,yes,1,no,"T1032,T1,T4RIF",3
2671,47,ON,single,resident,,46977,1,yes,50,no,none,,0,0,no,0,17904,3,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,yes,0,2111,no,new_child,no,2,no,"ON479,T2200,T1,T5",4
2672,65,NB,married,resident,,35687,1,no,40,no,none,,0,0,no,0,6749,1,no,0,11948,0,51694,2,0,no,0,no,0,no,no,no,yes,0,11072,no,new_child,no,4,no,"T5,T3,T3-SCH9,T4RIF,T1032,T1",6
2673,70,QC,single,resident,,0,0,no,0,no,none,,0,0,no,0,10322,2,no,0,0,0,0,0,13522,no,0,no,0,no,no,no,yes,0,6093,no,retired,no,1,no,"T4RSP,T1,T5",3
2674,71,NB,single,resident,,69289,1,no,40,no,none,,0,0,no,0,1329,1,no,0,0,0,68609,1,8575,no,0,no,0,yes,no,no,no,15911,0,no,new_child,no,3,no,"T4RIF,T1,T5,T4RSP",4
2675,63,AB,common_law,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,26254,0,no,moved_province,yes,0,no,"T1,RC151,T1135",3
2676,64,ON,single,resident,,112821,1,yes,20,no,none,,0,0,no,0,9726,1,no,0,0,25523,62748,1,0,no,0,no,0,no,no,no,yes,0,4682,no,none,no,4,no,"T776,ON479,T5,T4RIF,T2200,T1",6
2677,81,PE,married,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,13120,0,no,none,no,0,no,"T1,RC151,T1135",3
2678,60,AB,single,resident,,134020,1,no,35,no,none,,0,0,no,0,0,0,no,132196,0,0,67758,1,38974,no,0,yes,1,no,no,no,no,19591,0,no,moved_province,yes,2,no,"T4RSP,RC66,T1135,T4RIF,T1",5
2679,83,QC,single,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,17428,0,no,job_change,no,0,no,"T1,RC151,T1135",3
2680,19,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,8658,no,0,no,no,no,no,0,0,no,retired,no,0,no,NR4,1
2681,61,SK,married,resident,,50943,1,yes,20,yes,sole_prop,healthcare,58198,12,yes,0,18752,1,no,0,0,0,34460,1,0,no,0,no,0,no,no,no,no,22518,0,no,none,no,4,no,"GST34,T5,T2125,T4RIF,T2200,T1",6
2682,65,PE,married,resident,,70970,1,yes,45,no,none,,0,0,no,0,0,0,no,0,0,0,46225,1,0,no,0,no,0,no,no,no,no,28588,0,no,job_change,no,2,no,"T1032,T2200,T1,T4RIF",4
2683,57,BC,married,resident,,163710,1,no,50,no,none,,0,0,no,0,4788,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,9445,no,retired,no,2,no,"T1,T5",2
2684,43,NL,single,resident,,0,0,no,0,no,none,,0,0,no,0,17100,1,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,21396,0,no,none,no,1,no,"RC66,T1,T5",3
2685,66,MB,single,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,20497,0,no,new_child,no,0,no,"T1,RC151,T1135",3
2686,48,NS,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,3214,no,none,no,0,no,"RC66,T1",2
2687,21,NL,single,resident,,76637,1,no,35,no,none,,0,0,no,0,6584,1,yes,0,0,0,0,0,10230,no,0,no,0,no,no,no,no,14527,0,no,moved_province,yes,2,no,"T4RSP,SCH3,T1,T5",4
2688,57,ON,common_law,resident,,96159,1,no,40,no,none,,0,0,no,0,0,0,no,144615,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,10442,no,none,no,1,no,"T1,ON479,T1135",3
2689,56,PE,common_law,resident,,105422,3,no,20,no,corporation,marketing,22009,1,no,0,10555,3,no,0,0,0,0,0,0,no,0,no,0,yes,no,yes,no,17365,0,no,none,no,3,no,"T5,T1,T2",3
2690,49,NL,single,resident,,8364,1,yes,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,18026,0,no,none,no,1,no,"RC66,T2200,T1,RC62",4
2691,34,MB,divorced,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,19038,0,no,new_child,no,0,no,"T1,RC151,T1135",3
2692,42,AB,single,resident,,0,0,no,0,no,none,,0,0,no,0,24523,2,no,191186,0,0,0,0,0,no,0,no,0,no,no,no,no,17032,0,no,none,no,1,no,"T1,T5,T1135",3
2693,65,BC,divorced,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,19106,0,no,none,no,0,no,"T1,RC151,T1135",3
2694,73,SK,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,no,18779,0,no,married,no,0,no,T1,1
2695,83,SK,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,13429,4,no,0,0,0,29967,1,0,no,0,no,0,no,no,no,yes,0,6279,no,moved_province,yes,2,no,"T4RIF,T1,T5,T1032",4
2696,39,NB,widowed,resident,,0,0,no,0,yes,corporation,marketing,2434,1,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,no,7410,0,no,married,no,1,no,"T1,T2,T2125",3
2697,65,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,0,0,no,none,no,0,no,NR4,1
2698,30,ON,single,resident,,142276,1,yes,45,no,corporation,real_estate,22823,1,no,10,0,0,no,0,0,0,0,0,30473,yes,13459,no,0,no,no,yes,yes,0,8550,no,moved_province,yes,2,no,"T4RSP,T2,ON479,SCH11,T2202,T2200,T1",7
2699,82,NL,divorced,resident,,30504,1,yes,35,no,none,,0,0,no,0,0,0,no,357286,0,0,41438,2,0,no,0,no,0,no,no,no,yes,0,6192,no,moved_province,yes,2,no,"T2200,T1,T4RIF,T1135",4
2700,73,SK,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,11820,2,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,8785,no,none,no,1,no,"RC66,T1,T5",3
2701,76,BC,single,resident,,0,0,no,0,yes,sole_prop,photography,109179,2,yes,0,0,0,no,0,0,0,34599,2,0,no,0,yes,2,yes,no,no,no,27906,0,no,none,no,2,no,"RC66,GST34,T2125,RC62,T4RIF,T1213,T1",7
2702,70,BC,single,newcomer,2022,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,25612,0,no,job_change,no,0,no,"T1,RC151",2
2703,77,SK,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,15259,1,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,4599,no,retired,no,1,no,"SCH3,T1,T5",3
2704,57,NS,single,resident,,143279,1,yes,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,21455,no,0,no,0,no,no,no,no,12026,0,no,none,no,1,no,"T4RSP,T2200,T1",3
2705,29,NL,married,resident,,160536,1,yes,35,yes,sole_prop,consulting,307515,8,yes,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,14042,0,no,retired,no,2,no,"GST34,T2125,T1213,T2200,T1",5
2706,81,QC,single,resident,,14658,2,no,40,no,corporation,legal,14674,1,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,13018,0,no,none,no,2,no,"T1,T2",2
2707,73,NL,single,resident,,0,0,no,0,no,none,,0,0,no,0,14251,2,no,0,0,0,0,0,0,no,0,no,0,no,yes,no,no,22993,0,no,new_child,no,1,no,"T1,T5",2
2708,55,NL,single,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,22738,0,no,moved_province,yes,0,no,"T1,RC151,T1135",3
2709,79,PE,single,resident,,72237,1,no,50,yes,sole_prop,design,20296,12,no,0,17931,1,yes,307695,0,0,32260,1,0,no,0,no,0,no,no,no,yes,0,4198,no,none,no,4,no,"T1135,T5,T2125,T4RIF,T1,SCH3",6
2710,77,PE,married,resident,,0,0,no,0,yes,sole_prop,finance,44220,8,no,0,0,0,no,0,0,0,25024,1,0,no,0,no,0,no,no,no,yes,0,10522,no,none,no,2,no,"T1032,T1,T4RIF,T2125",4
2711,50,SK,single,resident,,157991,1,yes,35,no,none,,0,0,no,0,5787,1,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,8415,no,none,no,2,no,"SCH3,T2200,T1,T5",4
2712,67,AB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,27176,0,0,0,no,0,no,0,no,no,no,no,24577,0,no,job_change,no,1,no,"T776,T1",2
2713,84,NL,single,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,18957,0,no,job_change,no,0,no,"T1,RC151,T1135",3
2714,25,AB,single,resident,,0,0,no,0,yes,sole_prop,marketing,9218,3,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,no,20189,0,no,job_change,no,1,no,"T1,T2125",2
2715,78,MB,single,resident,,0,0,no,0,no,none,,0,0,no,0,15041,3,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,6241,no,retired,no,1,yes,"SCH3,T1,T5,RC383",4
2716,59,NB,married,resident,,143075,2,no,40,no,none,,0,0,no,0,5758,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,19830,0,no,none,no,2,no,"T1,T5",2
2717,84,SK,single,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,22873,0,no,married,no,0,no,"T1,RC151,T1135",3
2718,84,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,239492,0,0,41428,2,0,no,0,no,0,no,no,no,yes,0,5160,no,none,no,1,no,"T1,T4RIF,T1135",3
2719,43,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,retired,no,0,no,NR4,1
2720,45,PE,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,14308,1,no,194851,0,0,0,0,22926,no,0,no,0,no,no,no,no,28425,0,no,none,no,1,no,"T4RSP,T1,T5,T1135",4
2721,67,ON,single,resident,,16976,3,yes,35,no,none,,0,0,no,0,20380,1,yes,0,0,0,35312,1,29287,no,0,no,0,no,no,no,yes,0,11953,no,moved_province,yes,3,no,"T4RSP,ON479,T5,T4RIF,T2200,T1,SCH3",7
2722,45,ON,married,resident,,0,0,no,0,no,none,,0,0,no,0,5007,3,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,2543,no,none,no,1,yes,"RC66,ON479,T5,RC62,T1,RC383",6
2723,56,ON,single,resident,,53831,1,no,50,yes,sole_prop,consulting,4204,1,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,25743,0,no,none,no,2,no,"T1,ON479,T2125",3
2724,53,SK,single,resident,,76116,1,no,35,no,none,,0,0,no,0,21947,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,11031,yes,retired,no,2,no,"T1,T5,T2091",3
2725,31,ON,divorced,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,22510,0,no,job_change,no,0,no,"RC66,ON479,T1135,RC151,T1",5
2726,57,MB,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,17150,1,no,0,0,0,0,0,0,no,0,no,0,no,yes,no,no,8624,0,no,job_change,no,1,no,"T1,T5",2
2727,37,NL,single,resident,,36510,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,9918,0,no,new_child,no,1,no,T1,1
2728,48,NB,married,resident,,154966,1,yes,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,10944,no,none,no,1,no,"T2200,T1",2
2729,21,QC,single,resident,,160110,2,yes,50,yes,partnership,legal,142698,4,yes,5,0,0,no,0,0,0,0,0,0,yes,9017,no,0,no,no,no,no,25673,0,no,none,no,2,no,"T5013,GST34,T2125,SCH11,T2202,TP64.3,T1213,T2200,T1",9
2730,49,NB,single,resident,,170880,3,no,35,no,none,,0,0,no,0,4377,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,4329,yes,none,no,2,no,"T1,T5,T2091",3
2731,58,AB,single,resident,,40369,1,no,40,no,none,,0,0,no,0,21644,1,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,3344,no,new_child,no,2,no,"RC66,T1,T5,RC62",4
2732,62,ON,divorced,resident,,45822,1,no,40,no,none,,0,0,no,0,11695,1,yes,0,0,0,16907,1,0,no,0,no,0,no,no,no,yes,0,8542,no,none,no,3,no,"ON479,T5,T4RIF,T1,SCH3",5
2733,19,NB,common_law,resident,,78984,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,11163,no,0,no,no,no,no,15217,0,no,moved_province,yes,1,no,"SCH11,T2202,T1",3
2734,80,NB,single,resident,,0,0,no,0,yes,sole_prop,software,500000,1,yes,0,0,0,no,0,0,0,0,0,20850,no,0,yes,1,yes,no,no,yes,0,3522,no,none,no,1,no,"T4RSP,RC66,GST34,T2125,T1213,T1",6
2735,83,QC,single,resident,,0,0,no,0,no,none,,0,0,no,0,8651,1,no,0,39190,0,32361,1,39691,no,0,yes,2,yes,no,no,yes,0,10700,no,married,no,3,no,"T4RSP,RC66,T5,RC62,T3,T3-SCH9,T4RIF,T1",8
2736,20,SK,single,resident,,25998,1,yes,40,yes,sole_prop,manufacturing,107975,1,yes,0,0,0,no,0,0,0,0,0,0,yes,11920,no,0,yes,yes,no,no,14958,0,no,moved_province,yes,2,no,"GST34,T2125,SCH11,T2202,T1213,T2200,T1",7
2737,72,AB,married,resident,,0,0,no,0,no,none,,0,0,no,0,2843,1,no,0,0,0,44280,1,0,no,0,no,0,no,no,no,no,28178,0,no,moved_province,yes,2,yes,"T5,T4RIF,T1032,T1,RC383",5
2738,83,MB,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,452378,0,0,37879,1,19094,no,0,no,0,no,no,no,no,19333,0,no,none,no,1,no,"T4RSP,T1135,T4RIF,T1032,T1",5
2739,43,PE,married,resident,,74458,1,yes,45,no,none,,0,0,no,0,13681,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,9715,no,none,no,2,no,"T2200,T1,T5",3
2740,47,ON,married,resident,,100657,2,no,45,no,none,,0,0,no,0,2868,1,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,6187,no,job_change,no,2,no,"ON479,RC66,T1,T5",4
2741,76,NB,single,resident,,20157,1,yes,40,no,none,,0,0,no,0,2029,4,no,100050,0,0,35908,1,48381,no,0,no,0,no,no,no,yes,0,5007,no,new_child,no,3,no,"T4RSP,T1135,T5,T4RIF,T2200,T1",6
2742,31,NL,married,resident,,121036,1,no,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,4007,yes,new_child,no,1,yes,"RC66,T1,RC383,T2091",4
2743,28,AB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,17797,0,no,moved_province,yes,0,no,T1,1
2744,47,NS,common_law,resident,,160130,1,yes,40,no,none,,0,0,no,0,12602,1,no,207535,0,39892,0,0,0,no,0,yes,1,no,no,no,no,19959,0,no,none,no,3,no,"RC66,T776,T1135,T5,T2200,T1",6
2745,43,MB,single,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,7986,0,no,retired,no,0,no,"T1,RC151,T1135",3
2746,74,MB,single,resident,,2326,1,yes,35,yes,corporation,design,78798,12,yes,25,2577,1,no,137708,0,0,44507,1,0,no,0,no,0,no,yes,no,no,12162,0,no,none,no,4,no,"T2,T1135,GST34,T5,T2125,T4RIF,T2200,T1",8
2747,62,NB,married,resident,,173868,2,no,35,yes,sole_prop,software,29676,20,no,0,24275,1,no,0,41170,0,68177,2,0,no,0,no,0,no,no,no,no,17244,0,no,none,no,5,no,"T5,T2125,T3,T3-SCH9,T4RIF,T2200,T1",7
2748,36,NS,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,29482,0,no,married,no,0,no,T1,1
2749,22,AB,single,resident,,13598,2,no,45,yes,corporation,design,154608,2,yes,2,0,0,no,0,0,0,0,0,0,yes,6425,no,0,no,no,no,no,18416,0,no,none,no,2,no,"T2,GST34,T2125,SCH11,T2202,T1213,T1",7
2750,67,AB,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,12646,1,no,0,0,0,44141,1,0,no,0,no,0,no,no,no,yes,0,7242,no,none,no,2,no,"T4RIF,T1,T5,T1032",4
2751,30,QC,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,28729,no,0,yes,2,no,no,no,yes,0,8236,no,retired,no,0,no,"T4RSP,RC66,T1,RC62",4
2752,72,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,new_child,no,0,no,NR4,1
2753,82,NS,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,1634,0,19095,1,0,no,0,no,0,no,no,no,yes,0,4845,no,none,no,2,no,"T3,T3-SCH9,T4RIF,T1032,T1",5
2754,55,PE,common_law,resident,,87717,1,no,35,no,none,,0,0,no,0,12739,1,no,159732,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,7179,no,job_change,no,2,no,"T1,T5,T1135",3
2755,47,SK,single,resident,,22867,2,yes,40,no,none,,0,0,no,0,0,0,no,0,0,31473,0,0,0,no,0,no,0,no,no,no,yes,0,10932,no,none,no,2,no,"T2200,T776,T1",3
2756,20,SK,single,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,15203,no,0,no,no,no,no,10043,0,no,none,no,0,no,"T1,T1135,RC151,T2202,SCH11",5
2757,72,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,16355,4,yes,0,0,43657,69709,1,0,no,0,no,0,no,no,no,no,22568,0,no,retired,no,3,no,"T776,T5,T4RIF,T1,SCH3",5
2758,67,NS,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,32370,2,0,no,0,no,0,no,no,no,yes,0,4723,no,job_change,no,1,no,"T1,T4RIF",2
2759,19,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,moved_province,yes,0,no,NR4,1
2760,61,AB,widowed,resident,,179864,2,yes,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,9287,0,no,new_child,no,1,no,"RC66,T2200,T1,RC62",4
2761,48,NL,single,resident,,174410,2,no,45,no,none,,0,0,no,0,0,0,no,0,0,40486,0,0,0,no,0,no,0,no,no,no,yes,0,10029,no,none,no,2,no,"T776,T1",2
2762,49,NB,single,resident,,132431,1,yes,40,no,none,,0,0,no,0,0,0,no,331319,0,0,0,0,0,no,0,no,0,no,no,yes,no,29366,0,no,married,no,1,no,"T2200,T1,T1135",3
2763,74,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,retired,no,0,no,NR4,1
2764,20,NS,married,resident,,33155,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,28197,0,no,none,no,1,no,T1,1
2765,81,ON,married,resident,,0,0,no,0,no,none,,0,0,no,0,17191,2,yes,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,9435,yes,none,no,1,no,"RC66,ON479,T5,T2091,T1,SCH3",6
2766,78,ON,married,resident,,45051,1,no,45,yes,corporation,retail,26920,8,no,10,0,0,no,0,13344,0,0,0,0,no,0,no,0,no,no,no,yes,0,11043,no,none,no,3,no,"T2,ON479,T2125,T3,T3-SCH9,T1",6
2767,27,ON,married,resident,,59244,1,yes,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,21950,0,no,none,no,1,no,"T2200,T1,ON479",3
2768,51,QC,married,resident,,168132,1,no,45,no,none,,0,0,no,0,17759,1,no,0,0,0,0,0,0,no,0,yes,3,no,no,no,yes,0,11966,no,none,no,2,no,"RC66,T1,T5,RC62",4
2769,45,ON,single,resident,,161303,1,yes,40,no,none,,0,0,no,0,23725,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,8582,0,no,none,no,2,no,"ON479,T2200,T1,T5",4
2770,66,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,50734,1,0,no,0,no,0,no,no,no,no,19616,0,no,retired,no,1,no,"T1,T4RIF",2
2771,77,BC,single,resident,,0,0,no,0,no,none,,0,0,no,0,9463,2,yes,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,5995,no,none,no,1,no,"RC66,T5,RC62,T1,SCH3",5
2772,57,AB,single,resident,,18680,1,no,40,no,none,,0,0,no,0,6853,1,no,492288,0,0,0,0,0,no,0,yes,1,no,no,no,no,29523,0,no,retired,no,2,no,"RC66,T1,T5,T1135",4
2773,83,SK,divorced,resident,,65940,2,yes,50,yes,sole_prop,real_estate,107093,12,yes,0,0,0,no,0,0,41835,47401,1,30735,no,0,no,0,no,no,no,yes,0,8552,no,new_child,no,4,no,"T4RSP,T776,GST34,T2125,T4RIF,T1213,T2200,T1",8
2774,58,MB,single,resident,,106135,1,yes,35,no,none,,0,0,no,0,10049,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,9855,0,no,none,no,2,no,"T2200,T1,T5",3
2775,71,NB,married,resident,,65113,1,no,40,yes,sole_prop,landscaping,63675,3,yes,0,23285,2,yes,0,0,0,12373,1,0,no,0,no,0,no,no,no,no,23452,0,no,none,no,4,no,"GST34,T5,T2125,T4RIF,T1032,T1,SCH3",7
2776,58,NB,single,resident,,174745,3,yes,40,no,none,,0,0,no,0,21206,1,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,4934,no,none,no,2,no,"RC66,T2200,T1,T5",4
2777,58,ON,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,14792,3,yes,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,19801,0,no,moved_province,yes,1,no,"RC66,ON479,T5,T1,SCH3",5
2778,44,MB,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,21746,3,no,0,0,0,0,0,0,no,0,yes,1,no,yes,no,yes,0,3080,no,married,no,1,no,"RC66,T1,T5",3
2779,31,ON,married,resident,,172972,1,yes,50,yes,sole_prop,landscaping,1597,3,no,0,0,0,no,0,0,0,0,0,7852,no,0,no,0,no,yes,no,yes,0,6403,no,none,no,2,no,"T4RSP,ON479,T2125,T2200,T1",5
2780,74,MB,single,resident,,0,0,no,0,no,none,,0,0,no,0,19082,1,no,0,0,0,48238,1,17852,no,0,no,0,no,no,no,yes,0,3614,yes,none,no,2,no,"T4RSP,T5,T2091,T4RIF,T1",5
2781,80,NB,single,resident,,54913,3,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,yes,no,no,25352,0,no,married,no,1,no,T1,1
